UniprotID_TF	UniprotID_Target	NCBI_GeneID_TF	NCBI_GeneID_Target	Name_TF	Name_Target	Detection_method	PubmedID	Organism	Source_database	Small-scale_evidence	TF_TFLink_ortho	TF_nonTFLink_ortho	Target_TFLink_ortho	Target_nonTFLink_ortho	source
F1QDF2	F1Q551	-	557667	sall4	trioa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	E7EXH5	792333	564295	nanog	traf2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q12933;Mm:P39429;Rn:B5DFH7	-	tf-link
F1QDF2	B0S789	-	368481	sall4	stat1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	Q6PC24	792333	334982	nanog	yif1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O95070;Mm:Q91XB7;Rn:B0BMV4	-	tf-link
Q9I9E1	B8JK77	57930	-	foxh1	ptpn20	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E7FET0	57930	100003245	foxh1	nat16	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8N8M0	-	tf-link
Q05AJ3	F1QEY2	30481	-	gata1a	mettl2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96IZ6;Hs:Q6P1Q9;Ce:Q2MDF2;Dm:Q86BS6;Mm:Q8BMK1;Rn:D3ZQ63	-	tf-link
Q9I9E1	F1QSY5	57930	570960	foxh1	pbx1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	Q6DRI1	30639	325102	smad2	eif3ea	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1Q8T0	792333	-	nanog	eepd1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q7L9B9;Mm:Q3TGW2;Rn:Q5XI74	-	tf-link
Q98TU2	E7F520	64603	100330358	eomesa	tiam1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	Hs:Q13009;Mm:G3UWG2	Dm:M9PBR2	tf-link
A5JNG8	A3KQ54	792333	-	nanog	eya3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7FAG3	792333	-	nanog	ankrd27	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	X1WFF5	57930	335493	foxh1	coa3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	A0A140LH32	30639	-	smad2	camta1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	Rn:Q3KQW8	tf-link
Q6TEL1	E7F214	322275	594863	rad21a	si:dkey-60a16.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A286Y8A8	57930	-	foxh1	atp11c	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A0R4IPD8	57930	-	foxh1	znfx1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9P2E3;Mm:Q8R151;Rn:Q7TP99	-	tf-link
Q6TEL1	A0A2R8Q7Y2	322275	-	rad21a	rdh12l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Dm:Q7JYX2;Sc:Q05016	-	tf-link
A5JNG8	E7FCV8	792333	567771	nanog	col6a2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P12110;Rn:F1LNH3	Mm:D3Z7D5	tf-link
A5JNG8	I3ISB5	792333	767675	nanog	pigs	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96S52;Dm:Q9VC10;Mm:Q6PD26;Rn:Q5XI31;Sc:Q04080	Ce:Q22496	tf-link
A5JNG8	Q568T5	792333	550240	nanog	chodl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9H9P2;Mm:Q9CXM0;Rn:D3ZI86	-	tf-link
A5JNG8	F1QKZ8	792333	-	nanog	lrig2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O94898;Mm:Q52KR2;Rn:D3ZQV2	-	tf-link
A5JNG8	F1R2J1	792333	352939	nanog	pnx	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q9WUN8	-	tf-link
Q9I9P9	Q642Z0	30639	260440	smad2	atp2a1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q8R429	-	tf-link
Q9I9E1	B8A4L4	57930	-	foxh1	morc3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	B3DHT3	-	793726	sall4	zgc:194297	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q6EHI4	F1REE8	393202	100537975	hif1ab	trip11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q15643;Ce:G5EGR4;Mm:E9Q512;Rn:D4ABD7	-	tf-link
A5JNG8	X1WGN0	792333	-	nanog	camk1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	F1QR36	393202	-	hif1ab	ntf3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:P20783;Mm:P20181	Rn:A0A0G2JVQ7	tf-link
Q9I9P9	E7FDT2	30639	555331	smad2	neurl4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96JN8;Dm:A0A1L4AAD6;Mm:Q5NCX5;Rn:D4A198	-	tf-link
A5JNG8	F1QGH9	792333	322265	nanog	psmd11b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QAG4	792333	791135	nanog	greb1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q4ZG55;Mm:Q3UHK3	Rn:F1LW89	tf-link
Q9I9P9	A0A2R8RHL8	30639	678652	smad2	kalrnb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	E7FFC8	30639	100332930	smad2	si:cabz01069020.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	I3IS54	-	100333617	sall4	si:ch1073-342h5.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q15345;Mm:Q8K1C9;Rn:Q5M9H1	-	tf-link
Q6TEL1	F1QCH7	322275	-	rad21a	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Sc:P53095	-	tf-link
Q9I9E1	F1QXZ9	57930	445564	foxh1	smad9	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O15198;Mm:Q9JIW5;Rn:G3V603	-	tf-link
F1QDF2	F1QEL2	-	-	sall4	hbegfb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:P15514;Mm:P31955	-	tf-link
A5JNG8	E7F5Q4	792333	100534720	nanog	isg20	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A286YA46	792333	100534777	nanog	LOC100534777	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QCV9	792333	-	nanog	mvb12ba	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9H7P6;Mm:Q6KAU4;Rn:D4A732	-	tf-link
Q6TEL1	E7FFZ4	322275	567476	rad21a	smarcc2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q6PDG5;Rn:D4A510	Hs:F8VXC8	tf-link
A5JNG8	F1Q740	792333	114427	nanog	vars1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P26640;Ce:Q9U1Q4;Dm:A0A0B4KF06;Mm:Q9Z1Q9;Rn:Q04462	-	tf-link
A5JNG8	Q6P3J5	792333	326929	nanog	eef2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:P58252;Rn:P05197	-	tf-link
F1QDF2	Q6DEH7	-	445223	sall4	nek7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Mm:Q9ES74	Rn:A0A0G2JUP0	tf-link
Q9I9P9	B0R174	30639	791484	smad2	rbp1.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A3KP53	792333	563708	nanog	skp2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q13309;Ce:Q09397;Mm:Q9Z0Z3;Rn:B2GUZ0	-	tf-link
Q9I9E1	Q7T373	57930	406431	foxh1	prrx1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6JAA4	F1QNY7	415104	-	ctcf	pdgfra	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P49711;Mm:Q61164;Rn:A0A0H2UHP0	-	-	-	tf-link
A5JNG8	Q5TZC4	792333	560495	nanog	si:ch211-195d17.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q5TYS9	-	798289	sall4	pdzrn4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Dm:Q8MR31	-	tf-link
A5JNG8	Q6DHG7	792333	368270	nanog	sult1st3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B3DIP9	792333	-	nanog	itgb3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P05106;Hs:H3BM21;Mm:O54890	Rn:A0A5H1ZRV1	tf-link
Q6TEL1	B0S576	322275	368221	rad21a	tp73	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O15350;Mm:Q9JJP2	Rn:D4AA88	tf-link
Q05AJ3	A0A2R8PWY4	30481	-	gata1a	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1Q9C5	792333	-	nanog	ifngr1l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	Q2THW0	393202	571795	hif1ab	zdhhc5a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q6TEL1	Q502K9	322275	352917	rad21a	selenot2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	Q802C9	30481	386634	gata1a	eif4a1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7FB68	792333	317740	nanog	pola1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q8JHI6	792333	797134	nanog	med29	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Dm:Q7KBL8;Mm:Q9DB91;Rn:D4A108	-	tf-link
Q9I9P9	Q7ZVN4	30639	334383	smad2	zdhhc18b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IT71	792333	324863	nanog	fnip1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8TF40;Mm:Q68FD7	-	tf-link
A5JNG8	A0A0R4IS70	792333	564840;565233	nanog	purba	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q98TU2	A0A2R9YJI3	64603	504167	eomesa	gpr22a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
Q6TEL1	A4QNX5	322275	100001914	rad21a	ube2d4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9Y2X8	-	tf-link
A5JNG8	E7FGK0	792333	100006189	nanog	osbpl5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Ce:Q8MPR9	-	tf-link
Q05AJ3	A9JT04	30481	550524	gata1a	cbsa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	A0JML4	30639	777621	smad2	stk17al	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E9QE90	792333	-	nanog	shisa7a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A2AWA1	792333	325550	nanog	ddx39aa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QFH8	792333	-	nanog	apom	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	E7F7S8	-	100151439	sall4	rttn	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q86VV8;Mm:Q8R4Y8	Rn:D3ZS92	tf-link
Q6EHI4	Q08CJ8	393202	767701	hif1ab	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q9I9E1	F8W2B1	57930	100150092	foxh1	si:ch73-226l13.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1QFC6	57930	-	foxh1	fam117ab	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	F1Q9V3	-	-	sall4	mboat7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q96N66;Ce:Q19468;Dm:Q9VMD5;Mm:Q8CHK3	Rn:G3V7N6	tf-link
A5JNG8	E7FC91	792333	561373	nanog	ankrd44	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8N8A2;Mm:B2RXR6;Rn:F1LZH9	-	tf-link
A5JNG8	Q1LYC5	792333	548335	nanog	micu2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8IYU8;Mm:Q8CD10;Rn:F1LMJ8	-	tf-link
Q9I9E1	B1WB79	57930	568146	foxh1	stox1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	Q566T2	30481	327601	gata1a	alg8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9BVK2;Ce:P52887;Dm:Q9W3V8;Mm:Q6P8H8;Rn:E9PT91;Sc:P40351	-	tf-link
A5JNG8	Q7SZ49	792333	406799	nanog	sdr16c5b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q4V984	792333	415219	nanog	rab1bb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Rn:G3V6H0	-	tf-link
Q9I9P9	Q6DGB7	30639	437027	smad2	rac3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A7MCQ6	57930	407722	foxh1	gpn2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9H9Y4;Ce:O01426;Dm:Q9VU67;Mm:Q8VEJ1;Rn:D4A7C0;Sc:Q08726	-	tf-link
F1QDF2	Q7ZVF2	-	336473	sall4	glulb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9E1	A0A2R8QFD4	57930	-	foxh1	nhsl1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7EXW8	792333	-	nanog	glg1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q7T2W1	57930	324261	foxh1	sp5l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	X1WDF3	57930	-	foxh1	tcf7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q90270	Q90274	30333	30273	pou5f1	snai1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E9QC14	57930	563797	foxh1	si:dkey-26c10.5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	H0WER4	322275	-	rad21a	znf1067	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	X1WF59	57930	-	foxh1	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0J9YIG5	792333	266796	nanog	sec61a1l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	A0A0R4IXA3	-	449857	sall4	ankrd50l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9E1	E7F2I7	57930	556735	foxh1	slco5a1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9H2Y9;Mm:E9PVD9;Rn:D3ZZM7	-	tf-link
A5JNG8	Q7ZU33	792333	-	nanog	csnk2a2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	F1QLL4	30481	-	gata1a	LOC100330838	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q1LUD4	-	100034506	sall4	tmem238a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	I3IS19	792333	-	nanog	cacna1ib	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q6PC46	-	393689	sall4	wdr83os	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q9Y284;Ce:Q09993;Dm:Q9VRJ8;Mm:Q6ZWX0;Rn:B2GV64	-	tf-link
Q6EHI4	F8W3K6	393202	550234	hif1ab	exosc2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q13868;Ce:Q95XD0;Dm:Q9W1M9;Mm:Q8VBV3;Rn:D3ZBP3	-	tf-link
A5JNG8	F1R2Y4	792333	-	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q07998	F1QGM0	30399	326706	tbxta	lgals1l1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Ce:Q9NA56	-	-	-	tf-link
Q9I9E1	A0A2R8PWC7	57930	100331764	foxh1	vgll3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1R2T2	57930	557221	foxh1	frem1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q9DGL2	57930	64269	foxh1	atp1b2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	F1QA19	30639	327437	smad2	jade1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6IE81;Mm:Q6ZPI0;Rn:D3ZM64	-	tf-link
A5JNG8	B0S5H0	792333	-	nanog	ccdc22	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O60826;Ce:Q7JP60;Dm:Q9VVB4;Mm:Q9JIG7;Rn:P86182	-	tf-link
A5JNG8	A2RRV6	792333	569582	nanog	mex3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IE30	792333	100005903	nanog	si:dkey-27i16.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	A0A0R4IUK4	322275	100330305	rad21a	cpxm1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	Q08C81	30481	767651	gata1a	med19a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q5RHQ9	57930	-	foxh1	A2c	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IG19	792333	402885	nanog	sh3glb2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IGQ8	792333	-	nanog	myom1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	X1WCK4	792333	-	nanog	p2ry11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96G91	-	tf-link
A5JNG8	B0S776	792333	560270	nanog	csrnp1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	E9QBH2	322275	-	rad21a	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IE17	792333	541493	nanog	lifra	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	F1Q751	322275	799504	rad21a	sp5b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	A0A2R9YJN8	393202	799650	hif1ab	ddx21	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
A5JNG8	F1RD31	792333	556048	nanog	si:ch211-113e8.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1R019	57930	561670	foxh1	sos2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q07890;Ce:Q9N5D3;Dm:P26675;Rn:F1MAI3	Mm:A0A0A0MQ87	tf-link
Q90270	Q7ZYW7	30333	394151	pou5f1	atp5mc3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P48201;Mm:Q9CR84;Mm:P56384;Rn:Q499S2	-	tf-link
A5JNG8	Q802F2	792333	352919	nanog	selenot1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	B0R1F7	30639	100003386	smad2	si:ch211-254n4.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6P0E1	F1QDT8	378723	-	sox2	ndr1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	-	-	tf-link
Q6TEL1	F6P805	322275	-	rad21a	ankrd24	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8TF21;Mm:Q80VM7	-	tf-link
Q9I9P9	A0A0R4IZB2	30639	101883575	smad2	si:ch211-161c3.5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A2R8QK55	792333	751728	nanog	tmem14ca	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9P0S9;Mm:Q9CQN6;Rn:M0R701;Rn:B0BNJ9	-	tf-link
Q9I9P9	T1ECT6	30639	-	smad2	psme4a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IAQ2	792333	-	nanog	lpar3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UBY5;Mm:Q9EQ31	Rn:Q8K5E0	tf-link
A5JNG8	F1QBY0	792333	-	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1QNV8	57930	-	foxh1	ptprk	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	A0A1D5NT24	-	566044	sall4	adam10a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	F1QYQ8	792333	565773	nanog	ptpdc1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q6NZK8;Rn:A0A0G2KB18	Hs:A0A087WTF0	tf-link
F1QDF2	Q1WCN6	-	560339	sall4	tfpi2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Mm:O35536	Rn:G3V7D5	tf-link
Q9I9E1	Q6DHQ8	57930	368461	foxh1	lpar1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q92633;Mm:P61793;Rn:P61794	-	tf-link
Q9I9E1	Q9I9B4	57930	58136	foxh1	pbx2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	E7FA40	30639	-	smad2	col7a1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q02388;Mm:Q63870	Rn:D3ZE04	tf-link
Q6EHI4	E7F8G5	393202	100004299	hif1ab	arhgap35a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
A5JNG8	A2BHS1	792333	-	nanog	hspb8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UJY1;Mm:Q9JK92;Rn:Q9EPX0	-	tf-link
Q98TU2	F1QXR2	64603	-	eomesa	maml3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
