"protein","relType","goTerm","goName","namespace","neverAnnotate"
"P75893","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P75893","enables","GO:0008752","FMN reductase (NAD(P)H) activity","molecular_function","false"
"P75893","involved_in","GO:0006208","pyrimidine nucleobase catabolic process","biological_process","false"
"P75898","acts_upstream_of_or_within","GO:0006208","pyrimidine nucleobase catabolic process","biological_process","false"
"P75898","enables","GO:0004497","monooxygenase activity","molecular_function","false"
"P75898","involved_in","GO:0046306","alkanesulfonate catabolic process","biological_process","false"
"P75898","enables","GO:0052614","uracil oxygenase activity","molecular_function","false"
"P75898","enables","GO:0008726","alkanesulfonate monooxygenase activity","molecular_function","false"
"P75898","involved_in","GO:0006212","uracil catabolic process","biological_process","false"
"P75898","enables","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","molecular_function","false"
"P75898","involved_in","GO:0006210","thymine catabolic process","biological_process","false"
"P75898","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P75898","involved_in","GO:0019740","nitrogen utilization","biological_process","false"
"P75894","involved_in","GO:0019740","nitrogen utilization","biological_process","false"
"P75894","enables","GO:0035527","3-hydroxypropionate dehydrogenase (NADP+) activity","molecular_function","false"
"P75894","acts_upstream_of_or_within","GO:0006208","pyrimidine nucleobase catabolic process","biological_process","false"
"P75894","involved_in","GO:0006212","uracil catabolic process","biological_process","false"
"P75894","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P75894","acts_upstream_of_or_within","GO:0006974","DNA damage response","biological_process","false"
"P75894","enables","GO:0010181","FMN binding","molecular_function","false"
"P39831","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P39831","enables","GO:0031132","serine 3-dehydrogenase activity","molecular_function","false"
"P39831","enables","GO:0042802","identical protein binding","molecular_function","false"
"P39831","acts_upstream_of_or_within","GO:0051289","protein homotetramerization","biological_process","false"
"P39831","enables","GO:0008442","3-hydroxyisobutyrate dehydrogenase activity","molecular_function","false"
"P39831","involved_in","GO:0006212","uracil catabolic process","biological_process","false"
"P39831","enables","GO:0035527","3-hydroxypropionate dehydrogenase (NADP+) activity","molecular_function","false"
"P39831","enables","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","molecular_function","false"
"P39831","located_in","GO:0005829","cytosol","cellular_component","false"
"P39831","part_of","GO:0032991","protein-containing complex","cellular_component","false"
"P37759","involved_in","GO:0019305","dTDP-rhamnose biosynthetic process","biological_process","false"
"P37759","involved_in","GO:0009103","lipopolysaccharide biosynthetic process","biological_process","false"
"P37759","enables","GO:0016829","lyase activity","molecular_function","false"
"P37759","enables","GO:0042802","identical protein binding","molecular_function","false"
"P37759","involved_in","GO:0000271","polysaccharide biosynthetic process","biological_process","false"
"P37759","involved_in","GO:1901137","carbohydrate derivative biosynthetic process","biological_process","false"
"P37759","enables","GO:0051287","NAD binding","molecular_function","false"
"P37759","acts_upstream_of_or_within","GO:0009226","nucleotide-sugar biosynthetic process","biological_process","false"
"P37759","involved_in","GO:0009243","O antigen biosynthetic process","biological_process","false"
"P37759","located_in","GO:0005829","cytosol","cellular_component","false"
"P37759","involved_in","GO:0009225","nucleotide-sugar metabolic process","biological_process","false"
"P37759","enables","GO:0008460","dTDP-glucose 4,6-dehydratase activity","molecular_function","false"
"P07117","enables","GO:0015293","symporter activity","molecular_function","false"
"P07117","involved_in","GO:0006814","sodium ion transport","biological_process","false"
"P07117","enables","GO:0005298","proline:sodium symporter activity","molecular_function","false"
"P07117","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P07117","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P07117","enables","GO:0015193","L-proline transmembrane transporter activity","molecular_function","false"
"P07117","involved_in","GO:1905039","carboxylic acid transmembrane transport","biological_process","false"
"P07117","involved_in","GO:0035524","proline transmembrane transport","biological_process","false"
"P07117","located_in","GO:0016020","membrane","cellular_component","false"
"P07117","involved_in","GO:0006811","monoatomic ion transport","biological_process","false"
"P07117","involved_in","GO:0015824","proline transport","biological_process","false"
"P07117","involved_in","GO:0006865","amino acid transport","biological_process","false"
"P07117","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P07117","acts_upstream_of_or_within","GO:0015912","short-chain fatty acid transport","biological_process","false"
"P07117","enables","GO:0031402","sodium ion binding","molecular_function","false"
"P76143","enables","GO:0016829","lyase activity","molecular_function","false"
"P76143","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P76143","enables","GO:0016740","transferase activity","molecular_function","false"
"P76143","enables","GO:0004332","fructose-bisphosphate aldolase activity","molecular_function","false"
"P76143","enables","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","molecular_function","false"
"P0A9K1","enables","GO:0005524","ATP binding","molecular_function","false"
"P0A9K1","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P0A9K1","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0A9K1","is_active_in","GO:0005829","cytosol","cellular_component","false"
"P69432","located_in","GO:0016020","membrane","cellular_component","false"
"P69432","involved_in","GO:0043708","cell adhesion involved in biofilm formation","biological_process","false"
"P69432","enables","GO:0005515","protein binding","molecular_function","false"
"P69432","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P69432","involved_in","GO:0043709","cell adhesion involved in single-species biofilm formation","biological_process","false"
"P75905","located_in","GO:0016020","membrane","cellular_component","false"
"P75905","involved_in","GO:0043708","cell adhesion involved in biofilm formation","biological_process","false"
"P75905","enables","GO:0016757","glycosyltransferase activity","molecular_function","false"
"P75905","enables","GO:0016740","transferase activity","molecular_function","false"
"P75905","enables","GO:0008375","acetylglucosaminyltransferase activity","molecular_function","false"
"P75905","enables","GO:0005515","protein binding","molecular_function","false"
"P75905","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P25522","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P25522","involved_in","GO:0002926","tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation","biological_process","false"
"P25522","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P25522","acts_upstream_of_or_within","GO:0009268","response to pH","biological_process","false"
"P25522","enables","GO:0042802","identical protein binding","molecular_function","false"
"P25522","involved_in","GO:0030488","tRNA methylation","biological_process","false"
"P25522","enables","GO:0046872","metal ion binding","molecular_function","false"
"P25522","enables","GO:0019003","GDP binding","molecular_function","false"
"P25522","involved_in","GO:0140018","regulation of cytoplasmic translational fidelity","biological_process","false"
"P25522","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P25522","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P25522","enables","GO:0005515","protein binding","molecular_function","false"
"P25522","involved_in","GO:0008033","tRNA processing","biological_process","false"
"P25522","located_in","GO:0005829","cytosol","cellular_component","false"
"P25522","involved_in","GO:0002098","tRNA wobble uridine modification","biological_process","false"
"P25522","enables","GO:0003924","GTPase activity","molecular_function","false"
"P25522","part_of","GO:0002144","cytosolic tRNA wobble base thiouridylase complex","cellular_component","false"
"P25522","enables","GO:0005525","GTP binding","molecular_function","false"
"P25522","involved_in","GO:0006400","tRNA modification","biological_process","false"
"P25522","enables","GO:0030955","potassium ion binding","molecular_function","false"
"P25522","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P69434","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P69434","acts_upstream_of_or_within","GO:0015774","polysaccharide transport","biological_process","false"
"P69434","enables","GO:0015159","polysaccharide transmembrane transporter activity","molecular_function","false"
"P69434","located_in","GO:0009279","cell outer membrane","cellular_component","false"
"P69434","acts_upstream_of_or_within","GO:0044010","single-species biofilm formation","biological_process","false"
"P69434","enables","GO:1901515","poly-beta-1,6-N-acetyl-D-glucosamine transmembrane transporter activity","molecular_function","false"
"P69434","located_in","GO:0016020","membrane","cellular_component","false"
"P75910","located_in","GO:0005886","plasma membrane","cellular_component","false"
