id	name	namespace	alt_id	def	comment	subset	synonym	xref	is_a	relationship	property_value
GO:0072690	single-celled organism vegetative growth phase	biological_process	GO:0062178	A phase of population growth during which single celled organisms reproduce by budding, fission, or other asexual methods. [GOC:mah, GOV:vw]	Note that this term should not be used for direct annotation. If you are trying to make an annotation to x phase, it is likely that the correct annotation is 'regulation of x/y phase transition' or to a process which occurs during the reported phase. To capture the phase when a specific location or process is observed, the phase term can be used in an annotation extension (PMID:24885854) applied to a cellular component term (with the relation exists_during) or a biological process term (with the relation happens_during).	gocheck_do_not_annotate	vegetative growth of a single-celled organism EXACT []		GO:0044848 ! biological phase		term_tracker_item https://github.com/geneontology/go-ontology/issues/18275 xsd:anyURI
GO:0080058	protein deglutathionylation	biological_process		The protein modification process in which a glutathione molecule is removed from a protein amino acid by breaking a disulfide linkage. [GOC:tb]		gocheck_do_not_annotate	protein amino acid deglutathionylation EXACT [GOC:bf]		GO:0043412 ! macromolecule modification		
GO:0080114	positive regulation of glycine hydroxymethyltransferase activity	biological_process		Any process that activates or increases the frequency, rate or extent of glycine hydroxymethyltransferase activity, the catalysis of the reaction 5,10-methylenetetrahydrofolate + glycine + H2O = tetrahydrofolate + L-serine. [EC:2.1.2.1, PMID:19223513]		gocheck_do_not_annotate			GO:0051347 ! positive regulation of transferase activity		
GO:0080134	regulation of response to stress	biological_process		Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation). [GOC:dhl]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.	gocheck_do_not_annotate			GO:0048583 ! regulation of response to stimulus		
GO:0080163	regulation of protein serine/threonine phosphatase activity	biological_process		Any process that modulates the frequency, rate or extent of protein serine/threonine phosphatase activity: catalysis of the reaction: protein serine/threonine phosphate + H2O = protein serine/threonine + phosphate. [PMID:19407142]		gocheck_do_not_annotate	regulation of protein phosphatase type 2c activity NARROW []		GO:0043666 ! regulation of phosphoprotein phosphatase activity		
GO:0086095	positive regulation of IKACh channel activity by G protein-coupled acetylcholine receptor signaling pathway involved in negative regulation of heart rate	biological_process		A G protein-coupled acetylcholine receptor signaling pathway that contributes to a decrease in frequency or rate of heart contraction through activation of the IKACh potassium channel. Binding of acetylcholine to a G protein-coupled acetylcholine receptor (muscarinic receptor) on the surface of the signal-receiving cell results in liberation of the G-beta/gamma complex from the alpha subunit. The G-beta/gamma complex binds directly to the inward-rectifying potassium channel IKACh. Once the ion channel is activated, potassium ions (K+) flow out of the cell and cause it to hyperpolarize. In its hyperpolarized state, action potentials cannot be fired as quickly as possible, which slows the heart rate. [GOC:BHF, GOC:mtg_cardiac_conduct_nov11, Wikipedia:G_protein-gated_ion_channel]		gocheck_do_not_annotate	positive regulation of IKACh channel activity by G-protein coupled acetylcholine receptor signaling EXACT []		GO:1900129 ! positive regulation of G-protein activated inward rectifier potassium channel activity	part_of GO:1901700 ! response to oxygen-containing compound	
GO:0090042	tubulin deacetylation	biological_process		The removal of an acetyl group from tubulin. An acetyl group is CH3CO-, derived from acetic [ethanoic] acid. [GOC:BHF, GOC:dph, GOC:tb]		gocheck_do_not_annotate			GO:0006476 ! protein deacetylation		
GO:0090045	positive regulation of deacetylase activity	biological_process		Any process that activates or increases the frequency, rate or extent of deacetylase activity, the catalysis of the hydrolysis of an acetyl group or groups from a substrate molecule. [GOC:BHF, GOC:dph, GOC:tb]		gocheck_do_not_annotate			GO:0150065 ! regulation of deacetylase activity		
GO:0090073	positive regulation of protein homodimerization activity	biological_process		Any process that increases the frequency, rate or extent of protein homodimerization, interacting selectively with an identical protein to form a homodimer. [GOC:dph, GOC:tb]		gocheck_do_not_annotate			GO:0043496 ! regulation of protein homodimerization activity		
GO:0090074	negative regulation of protein homodimerization activity	biological_process		Any process that decreases the frequency, rate or extent of protein homodimerization, interacting selectively with an identical protein to form a homodimer. [GOC:dph, GOC:tb]		gocheck_do_not_annotate			GO:0043496 ! regulation of protein homodimerization activity		
GO:0090218	positive regulation of lipid kinase activity	biological_process		Any process that increases the frequency, rate or extent of lipid kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a simple or complex lipid. [GOC:dph, GOC:tb]		gocheck_do_not_annotate			GO:0043550 ! regulation of lipid kinase activity	regulates GO:0044238 ! primary metabolic process	
GO:0090219	negative regulation of lipid kinase activity	biological_process		Any process that decreases the frequency, rate or extent of lipid kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a simple or complex lipid. [GOC:dph, GOC:tb]		gocheck_do_not_annotate			GO:0043550 ! regulation of lipid kinase activity	regulates GO:0044238 ! primary metabolic process	
GO:0090231	regulation of spindle checkpoint	biological_process		Any process that modulates the rate, frequency, or extent of the spindle checkpoint, a cell cycle checkpoint that delays the metaphase/anaphase transition until the spindle is correctly assembled and oriented, and chromosomes are attached to the spindle. [GOC:ascb_2009, GOC:dph, GOC:tb]	Note that this term should not be used for direct manual annotation as it should always be possible to specify the type of checkpoint (i.e mitotic spindle or DNA damage etc).	gocheck_do_not_annotate			GO:1901976 ! regulation of cell cycle checkpoint	regulates GO:0031577 ! spindle checkpoint signaling	
GO:0090232	positive regulation of spindle checkpoint	biological_process		Any process that increases the rate, frequency, or extent of the spindle checkpoint, a cell cycle checkpoint that delays the metaphase/anaphase transition until the spindle is correctly assembled and oriented, and chromosomes are attached to the spindle. [GOC:ascb_2009, GOC:dph, GOC:tb]		gocheck_do_not_annotate	spindle checkpoint activation NARROW [GOC:ascb_2009, GOC:dph, GOC:tb]		GO:0090231 ! regulation of spindle checkpoint	positively_regulates GO:0031577 ! spindle checkpoint signaling	
GO:0090233	negative regulation of spindle checkpoint	biological_process		Any process that decreases the rate, frequency, or extent of the spindle checkpoint, a cell cycle checkpoint that delays the metaphase/anaphase transition until the spindle is correctly assembled and oriented, and chromosomes are attached to the spindle. [GOC:ascb_2009, GOC:dph, GOC:tb]	Note that this term should not be used for direct manual annotation as it should always be possible to specify the type of checkpoint (i.e mitotic spindle or DNA damage etc).	gocheck_do_not_annotate	spindle checkpoint silencing NARROW [GOC:ascb_2009, GOC:dph, GOC:tb]		GO:1901977 ! negative regulation of cell cycle checkpoint	negatively_regulates GO:0031577 ! spindle checkpoint signaling	
GO:0090269	fibroblast growth factor production	biological_process		The appearance of a fibroblast growth factor due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF]		gocheck_do_not_annotate			GO:0001816 ! cytokine production		
GO:0090304	nucleic acid metabolic process	biological_process		Any cellular metabolic process involving nucleic acids. [GOC:dph, GOC:tb]	This term should not be used for direct annotation. It should be possible to make a more specific annotation to one of the children of this term.	gocheck_do_not_annotate			GO:0044238 ! primary metabolic process		term_tracker_item https://github.com/geneontology/go-ontology/issues/27052 xsd:anyURI
GO:0090323	prostaglandin secretion involved in immune response	biological_process		The regulated release of a prostaglandin that contributes to the immune response. Prostaglandins are a group of biologically active metabolites which contain a cyclopentane ring. [GOC:dph, GOC:tb]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate			GO:0009987 ! cellular process	part_of GO:0051179 ! localization	
GO:0090360	platelet-derived growth factor production	biological_process		The appearance of any platelet-derived growth factor due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select one of the 'regulation' children terms.	gocheck_do_not_annotate			GO:0001816 ! cytokine production		
GO:0090593	peptidyl-histidine autophosphorylation	biological_process		The phosphorylation by a protein of one or more of its own histidine residues, or a histidine residue on an identical protein. [PMID:15947782, PMID:8962061]		gocheck_do_not_annotate			GO:0046777 ! protein autophosphorylation		
GO:0090630	activation of GTPase activity	biological_process	GO:0032864	Any process that initiates the activity of an inactive GTPase through the replacement of GDP by GTP. [GOC:dph, GOC:mah, GOC:tb]		gocheck_do_not_annotate	Rho GTPase activation NARROW []		GO:0043547 ! positive regulation of GTPase activity		
